participant,video_id,second,band,frontal_asymmetry,parietal_mean,negativity_rating,positivity_rating,net_predisposition_rating,negativity_type,positivity_type,net_predisposition_type
NJL7V,goc,31,theta,2.8365493390382266,8.901034730647343,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,32,theta,1.8032390876849327,8.759170117591582,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,33,theta,1.278964073350787,8.598052616349886,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,34,theta,0.9830981845956472,8.376948997011679,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,35,theta,0.32666533414234067,8.135774776992015,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,36,theta,-0.685319914197434,8.00300164092491,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,37,theta,-1.5426531999242883,8.124235608287036,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,38,theta,-2.0883721605555277,8.473052869927983,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,39,theta,-2.489611909357908,8.838019631855907,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,40,theta,-2.845582031591773,9.044362521877364,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,41,theta,-2.9914297284661915,9.05410293549424,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,42,theta,-2.7420216784882445,8.998882883480743,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,43,theta,-2.2343571469946344,9.11684423420187,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,44,theta,-1.8519552323059738,9.5201220114721,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,45,theta,-1.9214815738622661,9.961770982180363,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,46,theta,-2.4460726662237473,10.026824297190156,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,47,theta,-3.03221848167054,9.606391186049354,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,48,theta,-3.0488638301564315,9.070629390909234,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,49,theta,-2.235901118334745,8.91954915711944,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,50,theta,-1.1227954994265499,9.270555916709776,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,51,theta,-0.5755955049849675,9.717535455440473,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,52,theta,-0.8225969447531263,9.799443475586866,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,53,theta,-1.0834708350483346,9.532091413281552,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,54,theta,-0.37975245701934135,9.340126984903193,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,55,theta,1.208007467130848,9.485180549991988,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,56,theta,2.518909520158357,9.750241696854687,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,57,theta,2.4971270364370595,9.705791773973033,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,58,theta,1.3407619374811475,9.249195556746177,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,59,theta,0.130655578962791,2.5211527564015306,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,0,alpha,-0.09861973724766848,11.884771473367243,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,1,alpha,-0.43750438981865436,11.859536957576424,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,2,alpha,-0.05866861604022766,11.25812691419029,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,3,alpha,0.9881256865181527,10.416129870953093,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,4,alpha,1.8895171802368864,9.923578452525781,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,5,alpha,2.050728111390944,9.947417556867586,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,6,alpha,1.6963546292080807,10.164014062826126,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,7,alpha,1.4180549921994743,10.167654929287728,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,8,alpha,1.667865331480428,10.019123747892277,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,9,alpha,2.282604987351707,10.220157480729462,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,10,alpha,2.662937747898596,10.90681241022833,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,11,alpha,2.4005786805516642,11.64117741995783,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,12,alpha,1.7167097491010885,11.98554687752039,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,13,alpha,1.1974815576311233,11.886335139389011,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,14,alpha,1.2136130409976946,11.691181337838309,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,15,alpha,1.6089855160434308,11.774048305432634,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,16,alpha,1.9175479053892026,12.059103193407324,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,17,alpha,1.7916508694487074,12.195641731987283,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,18,alpha,1.4376066886461896,12.124402677192649,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,19,alpha,1.255784143591745,12.149879209775564,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,20,alpha,1.2844051006164516,12.487755188366613,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,21,alpha,1.3177010387820651,12.92089748155474,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,22,alpha,1.175096258732884,12.947102579047684,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,23,alpha,1.070143213676488,12.369063932247194,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,24,alpha,1.368107243569991,11.56029942925356,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,25,alpha,1.905914061175432,11.048779035983541,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,26,alpha,2.1051997735208765,11.080941054701626,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,27,alpha,1.531560481760291,11.447916101954167,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,28,alpha,0.5605674962671738,11.639506194921001,2.546875,6.671875,4.731249999999999,LN,HP,LNP
