participant,video_id,second,band,frontal_asymmetry,parietal_mean,negativity_rating,positivity_rating,net_predisposition_rating,negativity_type,positivity_type,net_predisposition_type
SWLFB,dph,45,gamma,2.041084660655173,38.35274462453432,5.696875,5.471875,6.550000000000001,HN,HP,HNP
SWLFB,dph,46,gamma,1.9183041230047664,36.87061683404373,5.696875,5.471875,6.550000000000001,HN,HP,HNP
SWLFB,dph,47,gamma,1.656281167639662,36.11540277697491,5.696875,5.471875,6.550000000000001,HN,HP,HNP
SWLFB,dph,48,gamma,1.565286125375252,37.74568635080294,5.696875,5.471875,6.550000000000001,HN,HP,HNP
SWLFB,dph,49,gamma,1.7317577045821722,39.182188860561055,5.696875,5.471875,6.550000000000001,HN,HP,HNP
SWLFB,dph,50,gamma,1.8555927707625415,38.85723267124503,5.696875,5.471875,6.550000000000001,HN,HP,HNP
SWLFB,dph,51,gamma,1.8045760183999064,37.55640684608729,5.696875,5.471875,6.550000000000001,HN,HP,HNP
SWLFB,dph,52,gamma,1.5461196254340308,36.247878200608994,5.696875,5.471875,6.550000000000001,HN,HP,HNP
SWLFB,dph,53,gamma,1.3332142048476214,36.94110901756561,5.696875,5.471875,6.550000000000001,HN,HP,HNP
SWLFB,dph,54,gamma,1.479879374677104,38.83592138386114,5.696875,5.471875,6.550000000000001,HN,HP,HNP
SWLFB,dph,55,gamma,1.6832902790619002,39.108947561738745,5.696875,5.471875,6.550000000000001,HN,HP,HNP
SWLFB,dph,56,gamma,1.741470082991107,38.089954459198836,5.696875,5.471875,6.550000000000001,HN,HP,HNP
SWLFB,dph,57,gamma,1.5868582467831018,36.36823945064508,5.696875,5.471875,6.550000000000001,HN,HP,HNP
SWLFB,dph,58,gamma,0.921289701757523,33.887245438721756,5.696875,5.471875,6.550000000000001,HN,HP,HNP
SWLFB,dph,59,gamma,-0.019698177825636876,9.087452643823521,5.696875,5.471875,6.550000000000001,HN,HP,HNP
SWLFB,bbs,0,delta,2.2975667458558564,2.0863977062420367,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,1,delta,2.8017015115931843,2.125230545050595,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,2,delta,3.392407178435132,2.3265668639476917,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,3,delta,3.4058823619859284,2.4998389347908754,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,4,delta,2.8057336867876903,2.5303605429746545,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,5,delta,2.2368985263679795,2.477850403395295,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,6,delta,2.3824228988631297,2.465145273733111,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,7,delta,3.0796522472043137,2.510384980907274,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,8,delta,3.4611220315984608,2.537906177807144,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,9,delta,3.0161430971347034,2.4967948362178696,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,10,delta,2.092994053203164,2.437297788266918,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,11,delta,1.4735610126936676,2.411123625817586,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,12,delta,1.5633306220216454,2.3828239378581033,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,13,delta,1.927650707305781,2.3028255685328993,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,14,delta,1.8511933805328864,2.201169793497753,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,15,delta,1.154875489462619,2.150217858904912,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,16,delta,0.3282607211101758,2.1597614281156625,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,17,delta,0.06317029302642752,2.152814209131622,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,18,delta,0.49904864985098074,2.0571750086627048,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,19,delta,1.0925778828235206,1.8771598165723111,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,20,delta,1.2401706400215242,1.7095580146637122,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,21,delta,0.9107726007670556,1.6458601330387421,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,22,delta,0.5820479859769692,1.6680963672058495,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,23,delta,0.6714043849626563,1.6720897444073377,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,24,delta,1.0411244365480166,1.5844492536826635,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,25,delta,1.3237709265039463,1.4268414530405205,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,26,delta,1.4781125293138093,1.3273995412441977,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,27,delta,1.6272161368506572,1.3698727367374774,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,28,delta,1.761501084425953,1.480609021060979,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,29,delta,1.858386751134504,1.551398761205392,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,30,delta,1.9930590999295357,1.5477184763292215,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,31,delta,2.319895678014874,1.5102704099756448,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,32,delta,2.772436064480825,1.4928782261822449,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,33,delta,2.86575095895709,1.5067946044504432,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,34,delta,2.4032267294815375,1.5462336278064195,5.396875,5.6125,5.3125,HN,HP,HNP
